names,year,search_name,sum_by_year
Nepal,2014,peacebuilding,6
Nepal,2014,peacekeeping,2
Nepal,2015,conflict prevention,1
Nepal,2016,conflict prevention,3
Nepal,2016,conflict resolution,1
Nepal,2016,conflict transformation,2
Nepal,2016,peacebuilding,3
Nepal,2016,peacemaking,1
Nepal,2017,conflict prevention,1
Nepal,2017,conflict resolution,2
Nepal,2017,peacebuilding,3
Nepal,2018,conflict prevention,2
Nepal,2018,conflict resolution,1
Nepal,2018,conflict transformation,1
Nepal,2018,peacebuilding,3
Nepal,2018,peacekeeping,2
Nepal,2018,peacemaking,1
Netherlands,2002,conflict resolution,1
Netherlands,2002,conflict transformation,1
Netherlands,2003,peacekeeping,1
Netherlands,2010,conflict resolution,1
Netherlands,2010,conflict transformation,1
Netherlands,2011,conflict prevention,2
Netherlands,2012,conflict resolution,2
Netherlands,2012,peacekeeping,1
Netherlands,2013,peacemaking,1
Netherlands,2015,conflict prevention,2
Netherlands,2015,conflict resolution,2
Netherlands,2015,conflict transformation,3
Netherlands,2016,conflict transformation,1
Netherlands,2016,peacekeeping,2
Netherlands,2016,peacemaking,2
Netherlands,2017,conflict prevention,1
Netherlands,2017,conflict resolution,1
Netherlands,2017,conflict transformation,1
Netherlands,2017,peacebuilding,1
Netherlands,2018,conflict transformation,1
New Zealand,1995,conflict resolution,1
New Zealand,1996,peacekeeping,1
New Zealand,2004,peacekeeping,1
New Zealand,2005,peacekeeping,1
New Zealand,2006,conflict prevention,1
New Zealand,2006,conflict resolution,1
New Zealand,2011,conflict prevention,1
New Zealand,2011,peacebuilding,1
New Zealand,2011,peacekeeping,2
New Zealand,2012,conflict transformation,1
New Zealand,2012,peacebuilding,1
New Zealand,2012,peacekeeping,2
New Zealand,2012,peacemaking,1
New Zealand,2013,conflict prevention,1
New Zealand,2013,conflict resolution,1
New Zealand,2013,conflict transformation,1
New Zealand,2013,peacebuilding,2
New Zealand,2014,conflict prevention,1
New Zealand,2015,conflict transformation,3
New Zealand,2015,peacebuilding,2
New Zealand,2016,conflict resolution,1
New Zealand,2017,conflict resolution,1
New Zealand,2017,peacemaking,1
New Zealand,2018,peacebuilding,1
New Zealand,2018,peacekeeping,1
Nicaragua,2004,peacebuilding,1
Nicaragua,2004,peacekeeping,1
Nicaragua,2004,peacemaking,1
Nicaragua,2011,conflict resolution,2
Nicaragua,2012,conflict prevention,1
Nicaragua,2012,conflict resolution,1
Nicaragua,2012,peacebuilding,1
Nicaragua,2015,peacebuilding,1
Nicaragua,2017,peacebuilding,1
Niger,1993,conflict resolution,1
Niger,1996,conflict resolution,1
Niger,1998,conflict resolution,1
Niger,2004,conflict resolution,2
Niger,2004,peacebuilding,1
Niger,2004,peacemaking,1
Niger,2005,conflict transformation,1
Niger,2006,conflict resolution,1
Niger,2006,conflict transformation,3
Niger,2007,conflict resolution,2
Niger,2007,peacebuilding,1
Niger,2008,conflict resolution,1
Niger,2009,conflict prevention,1
Niger,2009,conflict resolution,2
Niger,2009,conflict transformation,1
Niger,2009,peacemaking,1
Niger,2010,conflict prevention,3
Niger,2010,conflict resolution,6
Niger,2010,conflict transformation,2
Niger,2010,peacebuilding,2
Niger,2010,peacemaking,2
Niger,2011,conflict prevention,2
Niger,2011,conflict resolution,9
Niger,2011,conflict transformation,5
Niger,2011,peacebuilding,3
Niger,2011,peacekeeping,2
Niger,2011,peacemaking,3
Niger,2012,conflict prevention,1
Niger,2012,conflict resolution,2
Niger,2012,peacebuilding,2
Niger,2012,peacekeeping,1
Niger,2012,peacemaking,1
Niger,2013,conflict prevention,1
Niger,2013,conflict resolution,6
Niger,2013,conflict transformation,1
Niger,2013,peacebuilding,6
Niger,2013,peacekeeping,1
Niger,2013,peacemaking,2
Niger,2014,conflict prevention,5
Niger,2014,conflict resolution,3
Niger,2014,conflict transformation,3
Niger,2014,peacebuilding,7
Niger,2014,peacekeeping,1
Niger,2014,peacemaking,3
Niger,2015,conflict prevention,3
Niger,2015,conflict resolution,5
Niger,2015,conflict transformation,2
Niger,2015,peacebuilding,8
Niger,2015,peacekeeping,5
Niger,2015,peacemaking,1
Niger,2016,conflict prevention,5
Niger,2016,conflict resolution,8
Niger,2016,conflict transformation,7
Niger,2016,peacebuilding,7
Niger,2016,peacekeeping,4
Niger,2016,peacemaking,1
Niger,2017,conflict prevention,2
Niger,2017,conflict resolution,3
Niger,2017,conflict transformation,3
Niger,2017,peacebuilding,7
Niger,2017,peacekeeping,2
Niger,2017,peacemaking,1
Niger,2018,conflict resolution,2
Niger,2018,peacekeeping,4
Nigeria,1993,conflict resolution,1
Nigeria,1996,conflict resolution,1
Nigeria,1998,conflict resolution,1
Nigeria,2004,conflict resolution,2
Nigeria,2004,peacebuilding,1
Nigeria,2004,peacemaking,1
Nigeria,2005,conflict transformation,1
Nigeria,2006,conflict resolution,1
Nigeria,2006,conflict transformation,3
Nigeria,2007,conflict resolution,2
Nigeria,2007,peacebuilding,1
Nigeria,2008,conflict resolution,1
Nigeria,2009,conflict prevention,1
Nigeria,2009,conflict resolution,2
Nigeria,2009,conflict transformation,1
Nigeria,2009,peacemaking,1
Nigeria,2010,conflict prevention,3
Nigeria,2010,conflict resolution,6
Nigeria,2010,conflict transformation,2
Nigeria,2010,peacebuilding,2
Nigeria,2010,peacemaking,2
Nigeria,2011,conflict prevention,2
Nigeria,2011,conflict resolution,9
Nigeria,2011,conflict transformation,5
Nigeria,2011,peacebuilding,3
Nigeria,2011,peacekeeping,2
Nigeria,2011,peacemaking,3
Nigeria,2012,conflict prevention,1
Nigeria,2012,conflict resolution,2
Nigeria,2012,peacebuilding,2
Nigeria,2012,peacekeeping,1
Nigeria,2013,conflict prevention,1
Nigeria,2013,conflict resolution,5
Nigeria,2013,peacebuilding,6
Nigeria,2013,peacekeeping,1
Nigeria,2013,peacemaking,2
Nigeria,2014,conflict prevention,5
Nigeria,2014,conflict resolution,3
Nigeria,2014,conflict transformation,3
Nigeria,2014,peacebuilding,7
Nigeria,2014,peacekeeping,1
Nigeria,2014,peacemaking,3
Nigeria,2015,conflict prevention,3
Nigeria,2015,conflict resolution,5
Nigeria,2015,conflict transformation,2
Nigeria,2015,peacebuilding,7
Nigeria,2015,peacekeeping,4
Nigeria,2015,peacemaking,1
Nigeria,2016,conflict prevention,4
Nigeria,2016,conflict resolution,7
Nigeria,2016,conflict transformation,6
Nigeria,2016,peacebuilding,5
Nigeria,2016,peacekeeping,4
Nigeria,2017,conflict prevention,2
Nigeria,2017,conflict resolution,3
Nigeria,2017,conflict transformation,3
Nigeria,2017,peacebuilding,6
Nigeria,2017,peacekeeping,2
Nigeria,2017,peacemaking,1
Nigeria,2018,conflict resolution,1
Nigeria,2018,peacekeeping,3
Norway,2008,conflict transformation,1
Norway,2009,conflict resolution,1
Norway,2009,peacemaking,1
Norway,2010,conflict resolution,2
Norway,2010,peacekeeping,2
Norway,2010,peacemaking,1
Norway,2011,conflict transformation,1
Norway,2012,conflict transformation,1
Norway,2012,peacekeeping,1
Norway,2013,peacekeeping,1
Norway,2014,conflict resolution,1
Norway,2014,conflict transformation,2
Norway,2014,peacekeeping,1
Norway,2015,conflict resolution,1
Norway,2015,conflict transformation,2
Norway,2015,peacekeeping,1
Norway,2015,peacemaking,2
Norway,2016,conflict prevention,1
Norway,2016,conflict resolution,4
Norway,2016,conflict transformation,2
Norway,2016,peacekeeping,3
Norway,2017,conflict prevention,1
Norway,2017,conflict resolution,1
Norway,2017,peacebuilding,1
Norway,2018,peacekeeping,1
Oman,2010,conflict resolution,1
Oman,2012,conflict transformation,1
Pakistan,1980,conflict resolution,1
Pakistan,1980,peacemaking,1
Pakistan,1998,conflict prevention,2
Pakistan,1998,conflict transformation,2
Pakistan,1998,peacemaking,2
Pakistan,2001,conflict resolution,1
Pakistan,2003,peacekeeping,1
Pakistan,2007,conflict resolution,1
Pakistan,2010,conflict prevention,1
Pakistan,2010,conflict resolution,1
Pakistan,2010,conflict transformation,1
Pakistan,2010,peacebuilding,2
Pakistan,2010,peacemaking,1
Pakistan,2011,conflict prevention,3
Pakistan,2011,conflict resolution,4
Pakistan,2011,conflict transformation,3
Pakistan,2011,peacebuilding,3
Pakistan,2011,peacekeeping,1
Pakistan,2011,peacemaking,2
Pakistan,2012,conflict prevention,1
Pakistan,2012,conflict resolution,2
Pakistan,2012,conflict transformation,3
Pakistan,2012,peacebuilding,1
Pakistan,2013,conflict prevention,1
Pakistan,2013,conflict resolution,2
Pakistan,2013,conflict transformation,1
Pakistan,2013,peacekeeping,1
Pakistan,2013,peacemaking,1
Pakistan,2014,conflict prevention,1
Pakistan,2014,conflict resolution,1
Pakistan,2014,conflict transformation,1
Pakistan,2014,peacekeeping,8
Pakistan,2014,peacemaking,1
Pakistan,2015,conflict prevention,3
Pakistan,2015,conflict resolution,2
Pakistan,2015,conflict transformation,1
Pakistan,2015,peacebuilding,6
Pakistan,2015,peacekeeping,2
Pakistan,2015,peacemaking,2
Pakistan,2016,conflict prevention,1
Pakistan,2016,conflict resolution,1
Pakistan,2016,peacebuilding,2
Pakistan,2016,peacemaking,1
Pakistan,2017,conflict prevention,2
Pakistan,2017,conflict resolution,2
Pakistan,2017,conflict transformation,7
Pakistan,2017,peacebuilding,4
Pakistan,2017,peacemaking,2
Pakistan,2018,peacebuilding,3
Pakistan,2018,peacekeeping,1
Palestine,1996,conflict transformation,1
Palestine,1997,peacekeeping,1
Palestine,2001,peacemaking,1
Palestine,2005,peacebuilding,1
Palestine,2005,peacekeeping,1
Palestine,2005,peacemaking,1
Palestine,2007,peacemaking,1
Palestine,2008,conflict prevention,1
Palestine,2010,conflict resolution,2
Palestine,2010,conflict transformation,2
Palestine,2010,peacebuilding,1
Palestine,2010,peacekeeping,1
Palestine,2010,peacemaking,4
Palestine,2011,conflict prevention,2
Palestine,2011,conflict resolution,5
Palestine,2011,conflict transformation,1
Palestine,2011,peacebuilding,2
Palestine,2011,peacekeeping,1
Palestine,2011,peacemaking,1
Palestine,2012,conflict prevention,4
Palestine,2012,conflict resolution,3
Palestine,2012,peacebuilding,1
Palestine,2012,peacemaking,2
Palestine,2013,conflict prevention,3
Palestine,2013,conflict resolution,2
Palestine,2013,conflict transformation,3
Palestine,2013,peacebuilding,3
Palestine,2013,peacemaking,2
Palestine,2014,conflict resolution,1
Palestine,2014,conflict transformation,1
Palestine,2014,peacebuilding,1
Palestine,2015,conflict prevention,1
Palestine,2015,conflict resolution,1
Palestine,2015,conflict transformation,2
Palestine,2015,peacebuilding,7
Palestine,2015,peacekeeping,1
Palestine,2015,peacemaking,2
Palestine,2016,conflict prevention,1
Palestine,2016,conflict transformation,3
Palestine,2016,peacebuilding,4
Palestine,2016,peacemaking,3
Palestine,2017,conflict prevention,3
Palestine,2017,conflict resolution,2
Palestine,2017,conflict transformation,2
Palestine,2017,peacebuilding,3
Palestine,2017,peacemaking,2
Palestine,2018,conflict prevention,2
Panama,2011,peacemaking,1
Papua New Guinea,1996,peacekeeping,1
Papua New Guinea,2006,peacemaking,1
Papua New Guinea,2014,conflict resolution,1
Papua New Guinea,2014,conflict transformation,1
Papua New Guinea,2014,peacebuilding,1
Papua New Guinea,2014,peacemaking,1
Papua New Guinea,2017,conflict transformation,1
Papua New Guinea,2017,peacebuilding,1
Papua New Guinea,2018,conflict prevention,1
Papua New Guinea,2018,conflict resolution,1
Paraguay,2004,peacekeeping,1
Paraguay,2014,conflict transformation,1
Peru,1971,conflict resolution,1
Peru,1999,conflict prevention,1
Peru,1999,conflict resolution,1
Peru,1999,conflict transformation,2
Peru,2010,conflict prevention,1
Peru,2010,conflict transformation,1
Peru,2010,peacebuilding,1
Peru,2011,conflict transformation,1
Peru,2015,conflict resolution,1
Peru,2015,conflict transformation,1
Peru,2016,conflict prevention,2
Peru,2016,conflict resolution,3
Peru,2016,conflict transformation,1
Peru,2016,peacebuilding,2
Peru,2016,peacekeeping,1
Peru,2016,peacemaking,1
Peru,2017,conflict prevention,1
Peru,2017,conflict transformation,1
Peru,2017,peacebuilding,3
Peru,2017,peacemaking,2
Philippines,1988,conflict resolution,1
Philippines,2003,peacebuilding,1
Philippines,2004,peacebuilding,2
Philippines,2004,peacemaking,1
Philippines,2006,peacebuilding,1
Philippines,2006,peacemaking,1
Philippines,2007,peacebuilding,1
Philippines,2010,conflict transformation,1
Philippines,2011,peacemaking,1
Philippines,2012,conflict prevention,2
Philippines,2012,conflict resolution,3
Philippines,2012,conflict transformation,1
Philippines,2012,peacebuilding,1
Philippines,2012,peacemaking,1
Philippines,2013,conflict prevention,2
Philippines,2013,conflict resolution,2
Philippines,2013,conflict transformation,2
Philippines,2013,peacebuilding,3
Philippines,2013,peacekeeping,1
Philippines,2013,peacemaking,2
Philippines,2014,conflict resolution,1
Philippines,2014,conflict transformation,1
Philippines,2014,peacebuilding,2
Philippines,2014,peacekeeping,1
Philippines,2014,peacemaking,2
Philippines,2015,conflict prevention,1
Philippines,2015,conflict transformation,1
Philippines,2015,peacebuilding,2
Philippines,2016,conflict prevention,1
Philippines,2016,conflict resolution,2
Philippines,2016,conflict transformation,1
Philippines,2016,peacebuilding,3
Philippines,2016,peacemaking,1
Philippines,2017,conflict transformation,1
Philippines,2017,peacebuilding,1
Philippines,2017,peacemaking,1
Poland,2004,conflict transformation,1
Poland,2004,peacekeeping,1
Poland,2005,conflict prevention,1
Poland,2005,conflict transformation,2
Poland,2010,peacemaking,1
Poland,2011,conflict transformation,1
Poland,2012,conflict prevention,1
Poland,2012,conflict resolution,1
Poland,2012,peacebuilding,1
Poland,2012,peacekeeping,1
Poland,2013,conflict resolution,1
Poland,2013,conflict transformation,1
Poland,2014,conflict transformation,1
Poland,2016,conflict resolution,1
Poland,2016,conflict transformation,3
Poland,2017,conflict transformation,2
Portugal,2011,conflict prevention,2
Portugal,2011,conflict transformation,1
Portugal,2012,peacebuilding,2
Portugal,2014,peacebuilding,1
Portugal,2014,peacekeeping,2
Portugal,2014,peacemaking,1
Portugal,2015,peacebuilding,1
Puerto Rico,1991,conflict transformation,1
Qatar,2011,peacemaking,1
Qatar,2015,peacebuilding,3
Qatar,2017,conflict transformation,1
Romania,2008,conflict transformation,1
Romania,2012,conflict prevention,1
Romania,2012,conflict resolution,1
Romania,2012,peacebuilding,1
Romania,2016,conflict resolution,1
Romania,2016,conflict transformation,1
Romania,2017,conflict transformation,1
Russian Federation,2011,peacebuilding,1
Russian Federation,2011,peacekeeping,1
Russian Federation,2013,conflict transformation,1
Russian Federation,2016,conflict prevention,1
Russian Federation,2016,conflict resolution,2
Russian Federation,2016,conflict transformation,2
Russian Federation,2017,conflict transformation,2
Russian Federation,2018,conflict transformation,2
Rwanda,1981,conflict transformation,1
Rwanda,1997,peacebuilding,1
Rwanda,1998,peacekeeping,2
Rwanda,2000,conflict prevention,1
Rwanda,2000,conflict resolution,1
Rwanda,2000,conflict transformation,1
Rwanda,2000,peacebuilding,1
Rwanda,2000,peacemaking,1
Rwanda,2002,peacebuilding,1
Rwanda,2003,peacekeeping,1
Rwanda,2004,peacekeeping,1
Rwanda,2006,conflict prevention,1
Rwanda,2006,peacebuilding,1
Rwanda,2007,conflict prevention,1
Rwanda,2007,peacebuilding,1
Rwanda,2007,peacemaking,1
Rwanda,2009,conflict prevention,1
Rwanda,2009,conflict resolution,2
Rwanda,2009,conflict transformation,1
Rwanda,2009,peacebuilding,1
Rwanda,2009,peacekeeping,1
Rwanda,2010,peacekeeping,2
Rwanda,2010,peacemaking,1
Rwanda,2011,conflict prevention,3
Rwanda,2011,conflict resolution,2
Rwanda,2011,conflict transformation,2
Rwanda,2011,peacebuilding,6
Rwanda,2011,peacekeeping,3
Rwanda,2012,conflict prevention,1
Rwanda,2012,conflict resolution,1
Rwanda,2012,conflict transformation,2
Rwanda,2012,peacebuilding,3
Rwanda,2012,peacekeeping,4
Rwanda,2012,peacemaking,1
Rwanda,2013,conflict prevention,4
Rwanda,2013,conflict resolution,3
Rwanda,2013,conflict transformation,4
Rwanda,2013,peacebuilding,4
Rwanda,2013,peacemaking,2
Rwanda,2014,conflict prevention,1
Rwanda,2014,conflict resolution,1
Rwanda,2014,conflict transformation,1
Rwanda,2014,peacebuilding,8
Rwanda,2014,peacekeeping,8
Rwanda,2014,peacemaking,2
Rwanda,2015,conflict transformation,1
Rwanda,2015,peacebuilding,7
Rwanda,2015,peacekeeping,2
Rwanda,2015,peacemaking,3
Rwanda,2016,conflict prevention,4
Rwanda,2016,conflict resolution,5
Rwanda,2016,conflict transformation,3
Rwanda,2016,peacebuilding,7
Rwanda,2016,peacekeeping,1
Rwanda,2016,peacemaking,3
Rwanda,2017,conflict transformation,2
Rwanda,2017,peacebuilding,9
Rwanda,2017,peacekeeping,3
Rwanda,2017,peacemaking,1
Rwanda,2018,conflict prevention,2
Rwanda,2018,conflict resolution,1
Rwanda,2018,conflict transformation,3
Rwanda,2018,peacebuilding,2
Rwanda,2018,peacekeeping,1
Samoa,2006,conflict prevention,1
Samoa,2011,conflict prevention,1
Samoa,2018,conflict prevention,1
Sao Tome and Principe,2018,peacekeeping,1
Saudi Arabia,2013,conflict transformation,1
Saudi Arabia,2017,conflict resolution,1
Saudi Arabia,2017,conflict transformation,2
Senegal,2001,peacebuilding,1
Senegal,2010,peacebuilding,1
Senegal,2010,peacemaking,1
Senegal,2012,conflict prevention,1
Senegal,2012,conflict resolution,1
Senegal,2015,conflict transformation,1
Senegal,2016,peacekeeping,1
Serbia,2011,conflict prevention,2
Serbia,2011,conflict resolution,1
Serbia,2011,conflict transformation,3
Serbia,2011,peacebuilding,1
Serbia,2011,peacekeeping,2
Serbia,2011,peacemaking,1
Serbia,2012,peacebuilding,1
Serbia,2012,peacekeeping,2
Serbia,2013,peacemaking,1
Serbia,2014,conflict prevention,2
Serbia,2014,conflict resolution,1
Serbia,2014,conflict transformation,1
Serbia,2014,peacebuilding,2
Serbia,2014,peacekeeping,1
Serbia,2014,peacemaking,2
Serbia,2015,peacebuilding,1
Serbia,2016,peacebuilding,4
Serbia,2016,peacemaking,1
Serbia,2017,conflict prevention,1
Serbia,2017,conflict resolution,1
Serbia,2017,conflict transformation,1
Serbia,2017,peacebuilding,3
Serbia,2017,peacekeeping,1
Serbia,2017,peacemaking,1
Sierra Leone,1990,conflict resolution,1
Sierra Leone,2001,peacekeeping,1
Sierra Leone,2001,peacemaking,1
Sierra Leone,2003,peacekeeping,1
Sierra Leone,2003,peacemaking,1
Sierra Leone,2004,conflict prevention,1
Sierra Leone,2004,conflict resolution,1
Sierra Leone,2005,conflict prevention,2
Sierra Leone,2005,conflict resolution,1
Sierra Leone,2006,conflict prevention,1
Sierra Leone,2006,conflict resolution,1
Sierra Leone,2006,conflict transformation,2
Sierra Leone,2006,peacebuilding,1
Sierra Leone,2006,peacekeeping,1
Sierra Leone,2006,peacemaking,1
Sierra Leone,2007,conflict prevention,1
Sierra Leone,2007,conflict resolution,1
Sierra Leone,2007,conflict transformation,1
Sierra Leone,2007,peacebuilding,1
Sierra Leone,2007,peacekeeping,2
Sierra Leone,2008,peacebuilding,4
Sierra Leone,2008,peacemaking,1
Sierra Leone,2010,conflict prevention,2
Sierra Leone,2010,conflict resolution,1
Sierra Leone,2010,peacebuilding,3
Sierra Leone,2011,conflict prevention,1
Sierra Leone,2011,conflict transformation,1
Sierra Leone,2011,peacebuilding,5
Sierra Leone,2011,peacekeeping,2
Sierra Leone,2011,peacemaking,1
Sierra Leone,2012,conflict prevention,1
Sierra Leone,2012,conflict transformation,5
Sierra Leone,2012,peacebuilding,2
Sierra Leone,2012,peacekeeping,2
Sierra Leone,2012,peacemaking,2
Sierra Leone,2013,conflict prevention,4
Sierra Leone,2013,conflict transformation,3
Sierra Leone,2013,peacebuilding,9
Sierra Leone,2013,peacekeeping,1
Sierra Leone,2013,peacemaking,2
Sierra Leone,2014,conflict prevention,1
Sierra Leone,2014,conflict resolution,1
Sierra Leone,2014,conflict transformation,1
Sierra Leone,2014,peacebuilding,12
Sierra Leone,2014,peacekeeping,3
Sierra Leone,2015,conflict prevention,2
Sierra Leone,2015,conflict transformation,3
Sierra Leone,2015,peacebuilding,11
Sierra Leone,2015,peacekeeping,3
Sierra Leone,2016,conflict prevention,2
Sierra Leone,2016,conflict resolution,2
Sierra Leone,2016,conflict transformation,3
Sierra Leone,2016,peacebuilding,7
Sierra Leone,2016,peacekeeping,2
Sierra Leone,2017,conflict prevention,3
Sierra Leone,2017,conflict resolution,3
Sierra Leone,2017,conflict transformation,3
Sierra Leone,2017,peacebuilding,10
Sierra Leone,2017,peacekeeping,3
Sierra Leone,2017,peacemaking,1
Sierra Leone,2018,conflict prevention,2
Sierra Leone,2018,peacebuilding,2
Sierra Leone,2018,peacekeeping,1
Singapore,1989,conflict resolution,1
Singapore,1994,peacemaking,1
Singapore,1996,peacekeeping,1
Singapore,2001,conflict prevention,1
Singapore,2005,peacekeeping,1
Singapore,2012,conflict resolution,1
Singapore,2013,peacemaking,1
Singapore,2014,peacekeeping,1
Singapore,2015,conflict transformation,1
Singapore,2017,conflict prevention,2
Singapore,2017,conflict resolution,1
Slovakia,2013,peacekeeping,1
Slovakia,2016,conflict transformation,1
Slovenia,2010,peacekeeping,1
Slovenia,2011,conflict prevention,1
Slovenia,2011,conflict transformation,1
Slovenia,2011,peacebuilding,1
Slovenia,2011,peacekeeping,1
Slovenia,2011,peacemaking,1
Slovenia,2012,conflict prevention,1
Slovenia,2013,conflict prevention,1
Slovenia,2013,peacemaking,1
Slovenia,2014,peacebuilding,1
Slovenia,2014,peacekeeping,1
Slovenia,2014,peacemaking,1
Slovenia,2015,conflict prevention,1
Slovenia,2015,conflict transformation,1
Slovenia,2015,peacebuilding,1
Slovenia,2015,peacekeeping,2
Solomon Islands,2007,peacebuilding,1
Solomon Islands,2007,peacemaking,1
Solomon Islands,2008,peacekeeping,1
Solomon Islands,2010,conflict prevention,2
Solomon Islands,2010,conflict resolution,1
Solomon Islands,2010,conflict transformation,1
Solomon Islands,2010,peacemaking,1
Solomon Islands,2011,conflict resolution,1
Solomon Islands,2011,peacebuilding,2
Solomon Islands,2011,peacemaking,1
Solomon Islands,2012,conflict prevention,1
Solomon Islands,2012,conflict resolution,1
Solomon Islands,2012,peacebuilding,1
Solomon Islands,2013,conflict resolution,2
Solomon Islands,2013,conflict transformation,1
Solomon Islands,2013,peacekeeping,1
Solomon Islands,2013,peacemaking,2
Solomon Islands,2015,peacebuilding,3
Solomon Islands,2015,peacemaking,1
Solomon Islands,2016,conflict resolution,1
Solomon Islands,2016,conflict transformation,1
Solomon Islands,2016,peacebuilding,1
Solomon Islands,2016,peacekeeping,1
Solomon Islands,2017,conflict transformation,1
Solomon Islands,2017,peacebuilding,2
Solomon Islands,2018,peacebuilding,1
Somalia,2001,conflict prevention,1
Somalia,2003,conflict prevention,1
Somalia,2003,conflict resolution,1
Somalia,2003,conflict transformation,1
Somalia,2003,peacebuilding,1
Somalia,2003,peacemaking,2
Somalia,2004,peacebuilding,2
Somalia,2004,peacemaking,1
Somalia,2005,peacebuilding,1
Somalia,2005,peacekeeping,1
Somalia,2006,conflict prevention,1
Somalia,2006,conflict resolution,2
Somalia,2006,peacebuilding,1
Somalia,2006,peacemaking,1
Somalia,2007,peacekeeping,2
Somalia,2007,peacemaking,1
Somalia,2008,peacebuilding,1
Somalia,2010,conflict prevention,2
Somalia,2010,conflict resolution,15
Somalia,2010,peacebuilding,14
Somalia,2010,peacekeeping,3
Somalia,2010,peacemaking,15
Somalia,2011,conflict resolution,1
Somalia,2011,peacebuilding,2
Somalia,2012,peacebuilding,4
Somalia,2012,peacekeeping,4
Somalia,2012,peacemaking,3
Somalia,2013,conflict transformation,1
Somalia,2013,peacebuilding,4
Somalia,2013,peacekeeping,4
Somalia,2013,peacemaking,4
Somalia,2014,conflict prevention,2
Somalia,2014,conflict resolution,1
Somalia,2014,conflict transformation,2
Somalia,2014,peacebuilding,3
Somalia,2014,peacekeeping,4
Somalia,2014,peacemaking,3
Somalia,2015,conflict prevention,3
Somalia,2015,conflict resolution,3
Somalia,2015,conflict transformation,2
Somalia,2015,peacebuilding,12
Somalia,2015,peacekeeping,5
Somalia,2015,peacemaking,2
Somalia,2016,conflict prevention,3
Somalia,2016,conflict resolution,2
Somalia,2016,conflict transformation,3
Somalia,2016,peacebuilding,6
Somalia,2016,peacekeeping,6
Somalia,2016,peacemaking,1
Somalia,2017,conflict transformation,1
Somalia,2017,peacebuilding,4
Somalia,2017,peacekeeping,4
Somalia,2017,peacemaking,2
Somalia,2018,peacebuilding,1
Somalia,2018,peacekeeping,4
South Africa,1989,conflict transformation,1
South Africa,1993,conflict prevention,1
South Africa,1994,conflict prevention,1
South Africa,1994,conflict transformation,1
South Africa,1994,peacekeeping,1
South Africa,1996,conflict transformation,1
South Africa,1996,peacebuilding,1
South Africa,2000,peacebuilding,1
South Africa,2000,peacekeeping,1
South Africa,2000,peacemaking,1
South Africa,2001,conflict prevention,1
South Africa,2001,conflict resolution,1
South Africa,2001,conflict transformation,1
South Africa,2001,peacekeeping,1
South Africa,2001,peacemaking,1
South Africa,2002,peacemaking,1
South Africa,2003,conflict prevention,1
South Africa,2003,conflict transformation,1
South Africa,2003,peacebuilding,1
South Africa,2004,conflict prevention,1
South Africa,2004,conflict resolution,1
South Africa,2004,conflict transformation,2
South Africa,2004,peacekeeping,1
South Africa,2005,peacebuilding,1
South Africa,2005,peacekeeping,2
South Africa,2005,peacemaking,1
South Africa,2006,conflict prevention,3
South Africa,2006,conflict resolution,2
South Africa,2006,conflict transformation,3
South Africa,2006,peacekeeping,1
South Africa,2006,peacemaking,1
South Africa,2007,conflict prevention,2
South Africa,2007,conflict resolution,2
South Africa,2007,peacebuilding,1
South Africa,2008,conflict transformation,1
South Africa,2008,peacekeeping,1
South Africa,2008,peacemaking,1
South Africa,2009,conflict prevention,2
South Africa,2009,conflict resolution,1
South Africa,2009,conflict transformation,3
South Africa,2009,peacebuilding,2
South Africa,2009,peacemaking,1
South Africa,2010,conflict prevention,1
South Africa,2010,conflict resolution,1
South Africa,2010,conflict transformation,3
South Africa,2010,peacebuilding,1
South Africa,2010,peacekeeping,1
South Africa,2010,peacemaking,1
South Africa,2011,conflict prevention,2
South Africa,2011,conflict resolution,4
South Africa,2011,conflict transformation,7
South Africa,2011,peacebuilding,3
South Africa,2011,peacekeeping,5
South Africa,2011,peacemaking,5
South Africa,2012,conflict prevention,4
South Africa,2012,conflict resolution,4
South Africa,2012,conflict transformation,6
South Africa,2012,peacebuilding,3
South Africa,2012,peacekeeping,4
South Africa,2012,peacemaking,4
South Africa,2013,conflict prevention,8
South Africa,2013,conflict resolution,5
South Africa,2013,conflict transformation,13
South Africa,2013,peacebuilding,3
South Africa,2013,peacekeeping,1
South Africa,2013,peacemaking,2
South Africa,2014,conflict prevention,2
South Africa,2014,conflict resolution,2
South Africa,2014,conflict transformation,3
South Africa,2014,peacebuilding,6
South Africa,2014,peacekeeping,2
South Africa,2014,peacemaking,3
South Africa,2015,conflict prevention,7
South Africa,2015,conflict resolution,12
South Africa,2015,conflict transformation,14
South Africa,2015,peacebuilding,16
South Africa,2015,peacekeeping,5
South Africa,2015,peacemaking,11
South Africa,2016,conflict prevention,4
South Africa,2016,conflict resolution,8
South Africa,2016,conflict transformation,8
South Africa,2016,peacebuilding,9
South Africa,2016,peacekeeping,5
South Africa,2016,peacemaking,4
South Africa,2017,conflict prevention,6
South Africa,2017,conflict resolution,3
South Africa,2017,conflict transformation,11
South Africa,2017,peacebuilding,12
South Africa,2017,peacekeeping,4
South Africa,2017,peacemaking,5
South Africa,2018,conflict prevention,1
South Africa,2018,conflict transformation,2
South Africa,2018,peacebuilding,2
South Africa,2018,peacekeeping,3
South Africa,2018,peacemaking,1
South Sudan,2010,conflict resolution,1
